sample_index,label_wm2,prediction_wm2,abs_error_wm2
0,19.18000030517578,15.7830228805542,3.396977424621582
1,55.84000015258789,50.25843811035156,5.581562042236328
2,299.8500061035156,315.514404296875,15.664398193359375
3,348.07000732421875,350.5889587402344,2.518951416015625
4,336.3800048828125,334.99395751953125,1.38604736328125
5,297.489990234375,310.1795959472656,12.689605712890625
6,283.6700134277344,300.6814880371094,17.011474609375
7,347.760009765625,354.6126403808594,6.852630615234375
8,294.7799987792969,305.9871520996094,11.2071533203125
9,14.680000305175781,11.738587379455566,2.941412925720215
10,347.4200134277344,358.73260498046875,11.312591552734375
11,56.04999923706055,50.23762512207031,5.812374114990234
12,345.57000732421875,354.382568359375,8.81256103515625
13,48.290000915527344,46.90556335449219,1.3844375610351562
14,38.95000076293945,36.309425354003906,2.640575408935547
15,134.47999572753906,135.9443359375,1.4643402099609375
16,87.37000274658203,83.27313995361328,4.09686279296875
17,124.58999633789062,128.648681640625,4.058685302734375
18,71.5999984741211,63.61672592163086,7.983272552490234
19,97.0,97.73155975341797,0.7315597534179688
20,2.5299999713897705,2.0480897426605225,0.48191022872924805
21,7.039999961853027,4.621143341064453,2.418856620788574
22,142.8800048828125,132.49732971191406,10.382675170898438
23,11.899999618530273,9.899275779724121,2.0007238388061523
24,117.25,126.56678009033203,9.316780090332031
25,108.54000091552734,104.93669891357422,3.603302001953125
26,15.039999961853027,15.268756866455078,0.22875690460205078
27,15.180000305175781,14.489033699035645,0.6909666061401367
28,25.68000030517578,22.92731285095215,2.752687454223633
29,49.209999084472656,48.71079635620117,0.4992027282714844
30,70.5199966430664,66.8897476196289,3.6302490234375
31,1.0499999523162842,2.054579496383667,1.0045795440673828
32,89.30999755859375,90.96769714355469,1.6576995849609375
33,14.420000076293945,13.70100212097168,0.7189979553222656
34,25.399999618530273,24.736474990844727,0.6635246276855469
35,14.609999656677246,14.357244491577148,0.25275516510009766
36,21.1299991607666,19.31680679321289,1.813192367553711
37,29.190000534057617,26.192184448242188,2.9978160858154297
38,25.209999084472656,24.481874465942383,0.7281246185302734
39,21.540000915527344,19.740821838378906,1.7991790771484375
40,5.5,4.005782127380371,1.494217872619629
41,35.58000183105469,32.522178649902344,3.0578231811523438
42,6.010000228881836,4.823631286621094,1.1863689422607422
43,33.939998626708984,33.021156311035156,0.9188423156738281
44,20.829999923706055,18.75514030456543,2.074859619140625
45,7.119999885559082,5.74169921875,1.378300666809082
46,17.530000686645508,17.601072311401367,0.07107162475585938
47,2.640000104904175,2.1164679527282715,0.5235321521759033
48,35.599998474121094,33.51634979248047,2.083648681640625
49,20.190000534057617,19.361953735351562,0.8280467987060547
50,11.529999732971191,10.91148853302002,0.6185111999511719
51,17.329999923706055,16.17601203918457,1.1539878845214844
52,4.840000152587891,2.9887468814849854,1.8512532711029053
53,14.449999809265137,12.241387367248535,2.2086124420166016
54,161.72000122070312,174.3240966796875,12.604095458984375
55,14.9399995803833,12.894601821899414,2.0453977584838867
56,49.060001373291016,45.990089416503906,3.0699119567871094
57,38.0,34.76771926879883,3.232280731201172
58,130.60000610351562,137.0416259765625,6.441619873046875
59,19.579999923706055,17.883150100708008,1.6968498229980469
60,18.899999618530273,16.44155502319336,2.458444595336914
61,96.69999694824219,100.1894302368164,3.4894332885742188
